Video Başlığı,Video Kaynağı,Yorum ID,Üst Yorum ID,Yorum Yapan Kişi,Yanıtlanan Kişi,Yorum Metni,Beğeni Sayısı,Tarih,Yanıt Mı?
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgzKR99kdm0qizWXu7x4AaABAg,,@keremaktas3330,,24:25,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxyP2i8D-Tjf80NJWd4AaABAg,,@demirkorkmaz3786,,Mlbb dedikleri bunlara kadar para verdiyse götünü yaladılar,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugy1LxBsRojoQKM68HR4AaABAg,,@sutyentakanbabo31,,56:11 yavv sanki tuğkan abbeee yi tanımıyor aq,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwhuvKS3tywD-cNCGR4AaABAg,,@berduş007,,igrenc abi ya  39:55,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwMB2RQZaEetI1sqP14AaABAg,,@eray124,,Herkeze 10 verceksen puan vermenin yarışma yapmanın bi anlamı yok taner abinin yaptığı çok saçma,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgyWz1yChR550KSaoVl4AaABAg,,@AdileAtikoğlu,,Bu limon diye kızın gerçek ismi ne,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwHt-qmzuf7r1HA7_t4AaABAg,,@ZahirerayÇiftçi-n9m,,abi 17+16 33 yapıyo,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxEWudyxo-UqTyxBTx4AaABAg,,@kapısızkol,,Şu adamın üstüne oynamayın mq bir alt bir üst ortası yok mu?,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugw7uyqArdQbb2LCrx54AaABAg,,@Alyngdrkrlnskr35,,Destek yorumu,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugw4otFkjfIAZlKp8jZ4AaABAg,,@yuzahong,,LİMONTAYFA #1,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugz9-6LqCOdHRZFDyXh4AaABAg,,@aslı-3443,,Pqueen gelsin,0,2 hafta önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgzhZbqXUGn-_bOEnKN4AaABAg,,@Swert-ul8nv,,"Yemekte b.knu cikarma lafimi olurmu ya, herkes yemek yiyor hani..",0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugz4km56aA5mBlhUoDp4AaABAg,,@serhatarslan4406,,Benim ex izliyodur simdi bunu,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgzaPcP3uPVW8jF7ECp4AaABAg,,@feridyunuslu1896,,Taner😐😐,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxqjoOBhx2t9KjC46V4AaABAg,,@edizfb,,Hile ile kazandı bu arada,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugwpnvr5bgqFnneq7Zx4AaABAg,,@azatpermanov3781,,Harbiden et sevmiyorsa yemek programında ne halt yiyiyor bu kız,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgyLSO0oNRZ6DkWTqGl4AaABAg,,@ama_1,,Taner bey tükürmeden gülemiyor mu anlamadım. Ayrıca sakalını ilk temizlediğinde uyardılar sonra gitti bi daha sakalıyla oynadı biraz dikkat etmesi gerekirdi. Bu birden tükürerek gülme işine de çok takıldım olmaz öyle,1,4 gün önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugw8TbF1qtpgMttz8Il4AaABAg,,@eymenen,,taner kadar itici bir insan yok ya,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwoSyP0uGCzJlzOETp4AaABAg,,@zhrcn-v5k,,bisi dicem mert abiyle  tugkan abi kardeşmi????😮😮😮,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxfT1GrJhKzxyfsg414AaABAg,,@oguzhnn,,İlk bölümden beri konsoloyunun hareketleri o kadar itici geldi ki. Harika bir ortamı nasıl mahvederim diye uğraştı hep. 2.sezonda kesinlikle olmamalı,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugw0B92vFx9fcaSP3CV4AaABAg,,@Fertinaymis,,2. sezon ne zaman,0,13 gün önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugyycf1tEnIKrw--rY54AaABAg,,@Yerturk,,Sponsor bölümleri çok boğmuş. 2 dkda bir şu oyunu görmek sinir bozucu.,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxJsAgQxcPjHkgRrLl4AaABAg,,@Darkmann_TR,,bırak şu boş bardakları oyun videolarından devam et .....,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwBbL2LryacJsaiCWB4AaABAg,,@HKefsanelerivegizemleri-i2j,,boş videolar be oğlum,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwzmMHb0XrVEliUZvF4AaABAg,,@kppbbish,,Rr ve elr kavgali gibilerdi hic destek olmadılar birbirlerine hep bi laf sokmalar fln ayiip🙄,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwlE9kU3XIPjnT3lmZ4AaABAg,,@Starr-alis,,Elraen ve rraenee nin ilişkisi çok iyi kardeşlermi,1,3 gün önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxC55S0XBzPQ5PsT7V4AaABAg,,@haktanaydin8166,,mllb de oynanmaz ya eskidendi iyi zamanları şimdi bot dolu oynamayı bilmiyen çok(sözde yüksek ranklılar dahildir) +18 yere döndü tam bir çöplük .İlk çıktığı yıl 2016 da başldım 2020 ye kadar oynadım  sonra giderek üzerine koya koya bozdu eskiden güzeldi bir kaç hero dengesizliği olsada iyidi o zamanlar ama ben şimdi oynancak oyun olduğunu sanmıyorum bot kesmek ve anlamsız bir dereceli sistemi oynamak istiyorsanız girin bana göre o oyundaki şuan büyük üstat bronz bile olamaz benim gözümde,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxUM6ir1KxsxLQu6FV4AaABAg,,@brutal00111,,Limon haklılar aq hediye konusunda birde kadınsın aq erkekler şöyle böyle dersiniz 1. Gün değil 2. Gün değil aq bi hediye almadın düşüncesiz,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgzD8D1V4DI6SCnow4Z4AaABAg,,@mertacar9583,,2. Sezon gelmezse enis abiye abonelikten çıkarım😢,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgyWYFXM5o-Kkmmt46F4AaABAg,,@onurcebeci5352,,Şu konsol oyun denen hırtı görmek 🤮🤮🤮🤮,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxvRMzPS5UhOm4kBGl4AaABAg,,@Logar_Game,,2. Sezon  gelmezse abonelikten çıkarım abi,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgyHza8Ax0-1bHUrDuR4AaABAg,,@AshleFrontier,,Taner ne pis adam ya,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugzhd3j__rYN4tdoUkt4AaABAg,,@mehmetbuarak,,abi 2 sezon gemezse abonelikten çıkarim,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwoSyP0uGCzJlzOETp4AaABAg.AVTsajdpKLpAVVhnlX5Ob8,Ugzhd3j__rYN4tdoUkt4AaABAg,@DeadlyVoidd,@mehmetbuarak,Evet,0,1 ay önce,Evet
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugw0B92vFx9fcaSP3CV4AaABAg.AWZ0hWGmnVJAWtFZgAJtGQ,Ugzhd3j__rYN4tdoUkt4AaABAg,@elify8,@mehmetbuarak,Yarın çekime gidiyorlar,0,5 gün önce,Evet
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwlE9kU3XIPjnT3lmZ4AaABAg.AWzr3JJqLesAX-QPhIptol,Ugzhd3j__rYN4tdoUkt4AaABAg,@Elliewilliams1623,@mehmetbuarak,öz değil ama öyleler,1,2 gün önce,Evet
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugw0nfWnEpc2PpBSJkh4AaABAg,,@Jane.10,,En sıkıcı ev açık ara raaneninkiydi. Kendi gününde bile sıkıcıydı ve yine sessizdi hiç enerjik değil. Ama gün olarak finali günü olduğu için iyiydi tabiki diğerleri sayesinde. Sıralama yapacak olursak en iyi ev ve gün elraen > konsol > eray > limon > rane,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxwmgLSh0O04V7Lb694AaABAg,,@Medikus112,,Limon ne aq bende purtagal o zaman,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugw_nniLUtXvQdjnN854AaABAg,,@eliftuu,,Evet ya bu elektronik ocaklar rezalet rezalet,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwxXdsBj8IpHfxpdpF4AaABAg,,@SerkanYurisoglu,,Vegansan niye yemek programına katılıyon. Hayır birde kokudan nasıl bu kadar rahatsız oluyon o kadar vegan tanıdım bir tane bile böyle bir tipe şahit olmadım yapmacık,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgyBAp5kkt-B0kXf9BZ4AaABAg,,@c4z4n0w4,,taner gibi pis bir insanın ne işi var orda,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgzyI4QTcFCxB9UhDO14AaABAg,,@TASAPARİX,,tuğkan ilk günden beri sürekli hile yapıyor mesela ayağa kalkıp alkışlamayı yapamadı ve çok belli etmesi bir yana küfür falan etti ona rağmen eksi yemedi daha bir sürü hilesi var ama sayamam kısacası Allah Elraen'in bin bir türlü belasını versin inşAllah,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwYyXjc-K-2SHDdAih4AaABAg,,@kubraulutas00,,taner niye var igrenc,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgzEXa15igc9nzkqnrR4AaABAg,,@Hakannkkkk,,Mertle tuğkan abim var diye izledim enese izlenme kazandırmak istemiyorum şımarık PC bebesi gibiydi bana göre Taner abiye pis muamelesi yapması falan iğrendirdi (kendime not),0,2 hafta önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxlpxvTor07736d4tl4AaABAg,,@ixsyrgod4370,,otelci haklıymış...,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxQMn-tKKs21DcSbTt4AaABAg,,@dombilibaykusn,,Taner abi de şakalara guluyo ama içten içe uzuluyo aslında çok abarttilar bence çok tatlı adam ama sona doğru durumu kurtardılar,1,4 gün önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugw6J96qqoNEh71Hkkx4AaABAg,,@ORIGINALWORTEX,,"Gelecek sezon için kadro 5 milyon izlenir
Uberkuloz
Saniye
Pqueen
Ebonivon
Çağrı ergün",1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugxob4pmImRbMbNy9V14AaABAg,,@Furkan1344-w1s,,Orhun dehşet boş yapıyon ya iticilik her video da öldürüyo,0,1 ay önce (düzenlendi),Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugyhdh6xkt7h3FiXvxd4AaABAg,,@lilaudnn,,konsol oyunun üstüne çok gidilmiş hiç hoşuma gitmedi bu son 2 3 bölüm,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwzwBemnnfpTeCwzx54AaABAg,,@kukultv,,Bu sakalliyi çok aradilarmi ne pis hareketleri vardı  sanki doymakta bilmiyor bu kadroda olmayan tek o sakallı ps CD satan kişi sakallı,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwbEnfnYEgE0glIfbB4AaABAg,,@kaizenLV,,Abi bu adam ne boş konuşuyor çok hijyenikmiş gibi boş yorum yapıyor,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgyuyskvpvloRh5QYgl4AaABAg,,@yusufozturk-cv2fb,,"Vay amk cidden gençlerin ve ülkenin tek derdi (YEMEKTEYİZ) in youtuber yayıncıları versiyonuymuş. Birileri  paraya dolar euro der, birileri evinde abe abe öz abem der ailesi sürünür, nediyelim alan razı satan razı güzel video",0,1 ay önce (düzenlendi),Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxKHwJQZceUzF2Q5fx4AaABAg,,@Numan-1453,,o.masadaki.herkes bebek katillerine destek veriyor yazik para icin ruhunuzu kaca sattiniz,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgzsfFIk-9jcMuUZivN4AaABAg,,@kadirdalgn8110,,Şu akılsız konsol oyunun boş mizahların miğde bulandırıcı böyle kanı beş para etmeyecek insanları videoya alırsanız saçma sapan şeyler yapar böyle videoda,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugz6Vs3UbCaqThpwlFB4AaABAg,,@Mehmet-zk8ge,,hepsi sadece bu konseptten paralar kaldırdı siz de sıcak samimi bi şey sanıyonuz garip,0,3 hafta önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxJgxJN6VTtOzS7urF4AaABAg,,@leesea9722,,"yorumlarda istedigim yorumu bulamadim tam tersi herkes ovmus o yuzden ben yaziyorum. Taner Beyin ya da Abi mi denir bilmiyorum bu sofra adabi eksikligi, pisligi, saygisizligi nedir ya? Enis Bey de baya bir rahatsiz olmus zaten hayir belirtiyor da saka manasinda ama adam yine anlamiyor bu ne terbiyesizliktir ya??? Yemek gormemis gibi saldiriyor her seye tabaga konulmasini ilk o istiyor her sey onunmus gibi davraniyor. Ben bu adami zaten pek sevmezdim simdi de HIC sevmiyorum. igrenc.",0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugw0nfWnEpc2PpBSJkh4AaABAg.AV6wv1b4qymAVB2P3lyXR_,UgxJgxJN6VTtOzS7urF4AaABAg,@erenb6416,@leesea9722,rraenee haterı,1,1 ay önce,Evet
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxKHwJQZceUzF2Q5fx4AaABAg.AUjohnX34bwAUkbStodH-n,UgxJgxJN6VTtOzS7urF4AaABAg,@ekinkurturkic,@leesea9722,Colamı içiyorum soğuk soğuk misss,0,1 ay önce,Evet
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgwnWISUJn09u7iILhl4AaABAg,,@cocolaaaazim,,mert abi lımonla çok yakısıyosunuz,0,3 hafta önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugyth-D4_EhXGTBR5Ip4AaABAg,,@ElaCeray,,Taner abi dedikleri cidden iğrenç hiç yemek adabı da mı görmemiş anlamadım rahatsız olduğu belli insan kendine biraz çeki düzen verir ya iğrençsin,0,3 hafta önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgyXK1aXrzfd9IAaZlp4AaABAg,,@zayreth-zay,,Şu Taneri kim seviyor kim çağırıyor şunu videolara almayın hiç bir yeteneği vizyonu yok bom boş birisi Bunu kim fenomen yaptı aw,2,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgzfxA9wAv0ErrVKLb14AaABAg,,@yunusemredeveci-hd5dx,,bu gurubun arasında limon abla biraz narin kalmış yaa,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugx3ja7KGhLkT_Q6b-54AaABAg,,@emreaydemir2996,,şu konsol oyun mudur nedir ne alaka şöyle güzelim içeriklerde ya,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgxlBKlgLe5c03WS1MF4AaABAg,,@laboaEZ,,YAKUP TVLİ İSTİYORUZ,0,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugyp5MavFNPfuaTFDdV4AaABAg,,@Revy-o7,,Enis ortamı bozan figür gibi aşırı itici konsept yada formatla alakalı değil esprileri bile itici yalandan gülüyorlar esprilerini ki çoğunda sadece kendisi gülüyor ama proje güzel,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,UgyvcBVJZptffaOgY6N4AaABAg,,@suleymankurkut-xe2oh,,Enis olacak adam aşırı itici daha programı izlemeden o iticiliği sezdim izledim ve haklı çıktım sezgilerim yaniltmadi,1,1 ay önce,Hayır
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugx3ja7KGhLkT_Q6b-54AaABAg.AV6Nu6sWTwKAV6OBCSi_xK,UgyvcBVJZptffaOgY6N4AaABAg,@PİXELKAFA-f1l,@suleymankurkut-xe2oh,bence seriyi taşıyan en iyilerinden,1,1 ay önce,Evet
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugx3ja7KGhLkT_Q6b-54AaABAg.AV6Nu6sWTwKAVDxM0PXfRR,UgyvcBVJZptffaOgY6N4AaABAg,@Xwrsaw,@suleymankurkut-xe2oh,tamamdır emre haber edesin,0,1 ay önce,Evet
"YEMEK İÇİN GELDİK, EVE ALMADILAR! ELRAEN, ERAY, LIMONIFY, KONSOL OYUN, RRAENEE",https://www.youtube.com/watch?v=ew39U719B2c,Ugyp5MavFNPfuaTFDdV4AaABAg.AVo5sCvQIoUAW3dr12BkEq,UgyvcBVJZptffaOgY6N4AaABAg,@setoo33,@suleymankurkut-xe2oh,öyle deme görürse kalbi kırılabilir,0,3 hafta önce,Evet
Cem Yılmaz | Melis İşiten ile Zaten Şov - 123. Bölüm,https://www.youtube.com/watch?v=q9NbnZa0FJw,UgyikHoLXK6zMDkzm4Z4AaABAg,,@zerenbac2997,,"Dikkatimi çeken bir şey oldu, özellikle bu programda hissettim. Bir komedyenin söylediklerimin yanlış anlaşılmasından duyduğu endişe. Ne kadar üzücü bir durum.","2,1 B",4 ay önce,Hayır
Cem Yılmaz | Melis İşiten ile Zaten Şov - 123. Bölüm,https://www.youtube.com/watch?v=q9NbnZa0FJw,UgxwBEY2oz7Ecj-EiWR4AaABAg,,@Liorassu,,Ali biçim zorbalama videosundan geldim shshshsh,981,1 ay önce,Hayır
Cem Yılmaz | Melis İşiten ile Zaten Şov - 123. Bölüm,https://www.youtube.com/watch?v=q9NbnZa0FJw,UgwvxFn9M8DmJbxwT-t4AaABAg,,@fehmigursu4124,,"zateeennn cem abiii
(ali biçim ses tonuyla)",845,1 ay önce,Hayır
Cem Yılmaz | Melis İşiten ile Zaten Şov - 123. Bölüm,https://www.youtube.com/watch?v=q9NbnZa0FJw,UgwtBlBJzZB_f1YWN4J4AaABAg,,@Pınar-j1g2y,,Ali ile mesutun zorbalamasını  görmeye gelenler jdhdd,690,1 ay önce,Hayır
